_id,ปี พ.ศ.,เดือน,ประเภทรถ,ยี่ห้อ,รุ่น,จำนวน
1382,2567,กรกฎาคม,รถแทร็กเตอร์,YANMAR,VIO35-6B,41
1383,2567,กรกฎาคม,รถแทร็กเตอร์,YANMAR,VIO50-6B,2
1384,2567,กรกฎาคม,รถแทร็กเตอร์,YANMAR,VIO55-6B,12
1385,2567,กรกฎาคม,รถแทร็กเตอร์,YANMAR,YH700,2
1386,2567,กรกฎาคม,รถแทร็กเตอร์,YANMAR,YM351A,9
1387,2567,กรกฎาคม,รถแทร็กเตอร์,YANMAR,YM351R,141
1388,2567,กรกฎาคม,รถแทร็กเตอร์,YANMAR,YM357A,25
1389,2567,กรกฎาคม,รถแทร็กเตอร์,YANMAR,YM358R,73
1390,2567,กรกฎาคม,รถแทร็กเตอร์,ZOOMLION,RK554-A,1
1391,2567,กรกฎาคม,รถบดถนน,AMMANN,ASC120,1
1392,2567,กรกฎาคม,รถบดถนน,BOMAG,BW211 D-40 SL,3
1393,2567,กรกฎาคม,รถบดถนน,CATERPILLAR,CB434D,1
1394,2567,กรกฎาคม,รถบดถนน,CATERPILLAR,CB44B,1
1395,2567,กรกฎาคม,รถบดถนน,CATERPILLAR,CS10GC,3
1396,2567,กรกฎาคม,รถบดถนน,CATERPILLAR,CS11GC,2
1397,2567,กรกฎาคม,รถบดถนน,DYNAPAC,CA25D,1
1398,2567,กรกฎาคม,รถบดถนน,DYNAPAC,CA30D,1
1399,2567,กรกฎาคม,รถบดถนน,DYNAPAC,CC1250,1
1400,2567,กรกฎาคม,รถบดถนน,DYNAPAC,CP201W,1
1401,2567,กรกฎาคม,รถบดถนน,DYNAPAC,CP201WT,1
1402,2567,กรกฎาคม,รถบดถนน,FURUKAWA,FT20W,1
1403,2567,กรกฎาคม,รถบดถนน,FURUKAWA,FT20W-1,1
1404,2567,กรกฎาคม,รถบดถนน,HAMM,3410,2
1405,2567,กรกฎาคม,รถบดถนน,HAMM,3410P,1
1406,2567,กรกฎาคม,รถบดถนน,HAMM,HC119,1
1407,2567,กรกฎาคม,รถบดถนน,HAMM,,1
1408,2567,กรกฎาคม,รถบดถนน,HITACHI,CP220-3,1
1409,2567,กรกฎาคม,รถบดถนน,HITACHI,RT200-C,1
1410,2567,กรกฎาคม,รถบดถนน,LIUGONG,CLG6612E,1
1411,2567,กรกฎาคม,รถบดถนน,LIUGONG,CLG6620E,1
1412,2567,กรกฎาคม,รถบดถนน,SAKAI,SV520DF,1
1413,2567,กรกฎาคม,รถบดถนน,SAKAI,SV521D,4
1414,2567,กรกฎาคม,รถบดถนน,SAKAI,SV521DF,7
1415,2567,กรกฎาคม,รถบดถนน,SAKAI,SW652H-1K,1
1416,2567,กรกฎาคม,รถบดถนน,SAKAI,T2,3
1417,2567,กรกฎาคม,รถบดถนน,SAKAI,TS150,1
1418,2567,กรกฎาคม,รถบดถนน,SAKAI,TS200,1
1419,2567,กรกฎาคม,รถบดถนน,SAKAI,TS600C,1
1420,2567,กรกฎาคม,รถบดถนน,SAKAI,TW500,1
1421,2567,กรกฎาคม,รถบดถนน,STAVOSTROJ,VV1400D,1
1422,2567,กรกฎาคม,รถบดถนน,VOLVO,SD110,1
1423,2567,กรกฎาคม,รถบดถนน,XCMG,XS113E,1
1424,2567,กรกฎาคม,รถบดถนน,XCMG,XS123,1
1425,2567,กรกฎาคม,รถบดถนน,XCMG,XS123PD,2
1426,2567,กรกฎาคม,รถใช้ในงานเกษตรกรรม,ETAN4U,PD-2000,1
1427,2567,กรกฎาคม,รถใช้ในงานเกษตรกรรม,THAILAND,,1
1428,2567,กรกฎาคม,รถพ่วง,ไม่ระบุ,AIRSTREAM,1
1429,2567,กรกฎาคม,รถพ่วง,ไม่ระบุ,AVONDALE,1
1430,2567,กรกฎาคม,รถพ่วง,ไม่ระบุ,BAILEY PAGEANT,1
1431,2567,กรกฎาคม,รถพ่วง,ไม่ระบุ,BEAT BOAT V 15-19 FT,4
1432,2567,กรกฎาคม,รถพ่วง,ไม่ระบุ,BEAT DIRT BIKE JR,1
1433,2567,กรกฎาคม,รถพ่วง,ไม่ระบุ,BEAT DIRT BIKE SR,1
1434,2567,กรกฎาคม,รถพ่วง,ไม่ระบุ,BEAT DOUBLE JETSKI,1
1435,2567,กรกฎาคม,รถพ่วง,ไม่ระบุ,BEAT FARM 10X5 FT,2
1436,2567,กรกฎาคม,รถพ่วง,ไม่ระบุ,BEAT FARM 6X4 FT,2
1437,2567,กรกฎาคม,รถพ่วง,ไม่ระบุ,BEAT SINGLE ATV SR,1
1438,2567,กรกฎาคม,รถพ่วง,ไม่ระบุ,BEAT SINGLE BIKE,1
1439,2567,กรกฎาคม,รถพ่วง,ไม่ระบุ,BEAT SINGLE JETSKI,1
1440,2567,กรกฎาคม,รถพ่วง,ไม่ระบุ,BEAT TRICYCLE,2
1441,2567,กรกฎาคม,รถพ่วง,ไม่ระบุ,BOAT TRAILER,4
1442,2567,กรกฎาคม,รถพ่วง,ไม่ระบุ,BOX VAN TRAILER,9
1443,2567,กรกฎาคม,รถพ่วง,ไม่ระบุ,CAMPER,1
1444,2567,กรกฎาคม,รถพ่วง,ไม่ระบุ,CARAVAN,1
1445,2567,กรกฎาคม,รถพ่วง,ไม่ระบุ,CARAVAN PERFECT,1
1446,2567,กรกฎาคม,รถพ่วง,ไม่ระบุ,CCMC-F04-2A-FTL,1
1447,2567,กรกฎาคม,รถพ่วง,ไม่ระบุ,CCMC-F05-1A-FTL,1
1448,2567,กรกฎาคม,รถพ่วง,ไม่ระบุ,CHARISMA 220,1
1449,2567,กรกฎาคม,รถพ่วง,ไม่ระบุ,ELDDIS ODYSSEY,1
1450,2567,กรกฎาคม,รถพ่วง,ไม่ระบุ,LUNAR QUASAR,1
1451,2567,กรกฎาคม,รถพ่วง,ไม่ระบุ,MOTERBIKE TRAILER,1
1452,2567,กรกฎาคม,รถพ่วง,ไม่ระบุ,STREAMLINER,1
1453,2567,กรกฎาคม,รถพ่วง,ไม่ระบุ,SWIFT,1
1454,2567,กรกฎาคม,รถพ่วง,ไม่ระบุ,SWIFT CHALLENGER,1
1455,2567,กรกฎาคม,รถพ่วง,ไม่ระบุ,UTILITY TRAILER,29
1456,2567,กรกฎาคม,รถพ่วง,ไม่ระบุ,,1
1457,2567,กรกฎาคม,รถจักรยานยนต์สาธารณะ,HONDA,CLICK125,14
1458,2567,กรกฎาคม,รถจักรยานยนต์สาธารณะ,HONDA,GIORNO +,1
1459,2567,กรกฎาคม,รถจักรยานยนต์สาธารณะ,HONDA,LEAD125,3
1460,2567,กรกฎาคม,รถจักรยานยนต์สาธารณะ,HONDA,SCOOPY,1
1461,2567,กรกฎาคม,รถจักรยานยนต์สาธารณะ,HONDA,SUPER CUB,1
1462,2567,กรกฎาคม,รถจักรยานยนต์สาธารณะ,HONDA,WAVE110I,10
1463,2567,กรกฎาคม,รถจักรยานยนต์สาธารณะ,HONDA,WAVE125I,45
1464,2567,กรกฎาคม,รถจักรยานยนต์สาธารณะ,TAILG,DRAGONS,2
1465,2567,กรกฎาคม,รถจักรยานยนต์สาธารณะ,YAMAHA,FINN,4
1466,2567,กรกฎาคม,รถจักรยานยนต์สาธารณะ,YAMAHA,GRAND FILANO,1
