_id,ปี พ.ศ.,เดือน,ประเภทรถ,ยี่ห้อ,รุ่น,จำนวน
482,2567,มิถุนายน,รถยนต์บรรทุกส่วนบุคคล,BYD,T3,10
483,2567,มิถุนายน,รถยนต์บรรทุกส่วนบุคคล,CHEVROLET,COLORADO X-CAB,1
484,2567,มิถุนายน,รถยนต์บรรทุกส่วนบุคคล,DAIHATSU,HIJET CARGO,7
485,2567,มิถุนายน,รถยนต์บรรทุกส่วนบุคคล,FORD,FORD RANGER iFCX9DH,1
486,2567,มิถุนายน,รถยนต์บรรทุกส่วนบุคคล,FORD,RANGER,202
487,2567,มิถุนายน,รถยนต์บรรทุกส่วนบุคคล,FORD,RANGER SWB,6
488,2567,มิถุนายน,รถยนต์บรรทุกส่วนบุคคล,FOTON,BJ1031EVJA3,7
489,2567,มิถุนายน,รถยนต์บรรทุกส่วนบุคคล,FOTON,BJ1045V8JD3-FA,1
490,2567,มิถุนายน,รถยนต์บรรทุกส่วนบุคคล,HINO,FG8JF1D-JGT,2
491,2567,มิถุนายน,รถยนต์บรรทุกส่วนบุคคล,HINO,FG8JF1D-JJT,2
492,2567,มิถุนายน,รถยนต์บรรทุกส่วนบุคคล,HINO,FG8JJ1A-JJT,2
493,2567,มิถุนายน,รถยนต์บรรทุกส่วนบุคคล,HINO,FM1AN1D-SHT,1
494,2567,มิถุนายน,รถยนต์บรรทุกส่วนบุคคล,HINO,XZU600R-HKMLKT3,54
495,2567,มิถุนายน,รถยนต์บรรทุกส่วนบุคคล,HINO,XZU710R-HKFTLT3,1
496,2567,มิถุนายน,รถยนต์บรรทุกส่วนบุคคล,ISUZU,D-MAX,2457
497,2567,มิถุนายน,รถยนต์บรรทุกส่วนบุคคล,ISUZU,FTR34JXXXB,1
498,2567,มิถุนายน,รถยนต์บรรทุกส่วนบุคคล,ISUZU,FTR34LXXXU,5
499,2567,มิถุนายน,รถยนต์บรรทุกส่วนบุคคล,ISUZU,FTR34PXXXU,1
500,2567,มิถุนายน,รถยนต์บรรทุกส่วนบุคคล,ISUZU,FVZ34QNDXU,4
501,2567,มิถุนายน,รถยนต์บรรทุกส่วนบุคคล,ISUZU,NLR77EXXXW,19
502,2567,มิถุนายน,รถยนต์บรรทุกส่วนบุคคล,ISUZU,NLR85EXSXY,11
503,2567,มิถุนายน,รถยนต์บรรทุกส่วนบุคคล,ISUZU,NLR85EXXXU,172
504,2567,มิถุนายน,รถยนต์บรรทุกส่วนบุคคล,ISUZU,NQR75LXXXU,1
505,2567,มิถุนายน,รถยนต์บรรทุกส่วนบุคคล,MAZDA,MAZDA BT-50,11
506,2567,มิถุนายน,รถยนต์บรรทุกส่วนบุคคล,MERCEDES BENZ,VITO 116 CDI VAN EXTRA LO,1
507,2567,มิถุนายน,รถยนต์บรรทุกส่วนบุคคล,MG,MG EXTENDER,13
508,2567,มิถุนายน,รถยนต์บรรทุกส่วนบุคคล,MITSUBISHI,TRITON,252
509,2567,มิถุนายน,รถยนต์บรรทุกส่วนบุคคล,NISSAN,BGD21SFUA%,1
510,2567,มิถุนายน,รถยนต์บรรทุกส่วนบุคคล,NISSAN,NAVARA,105
511,2567,มิถุนายน,รถยนต์บรรทุกส่วนบุคคล,SERES,EC31,4
512,2567,มิถุนายน,รถยนต์บรรทุกส่วนบุคคล,SUZUKI,CARRY 1.5L MT,83
513,2567,มิถุนายน,รถยนต์บรรทุกส่วนบุคคล,TATA,SUPER ACE MINT,27
514,2567,มิถุนายน,รถยนต์บรรทุกส่วนบุคคล,TATA,XENON,1
515,2567,มิถุนายน,รถยนต์บรรทุกส่วนบุคคล,TOYOTA,COMMUTER,5
516,2567,มิถุนายน,รถยนต์บรรทุกส่วนบุคคล,TOYOTA,HIACE,10
517,2567,มิถุนายน,รถยนต์บรรทุกส่วนบุคคล,TOYOTA,HILUX CHAMP,987
518,2567,มิถุนายน,รถยนต์บรรทุกส่วนบุคคล,TOYOTA,HILUX REVO,4075
519,2567,มิถุนายน,รถยนต์บรรทุกส่วนบุคคล,UD TRUCKS,PKE250HLRM,1
520,2567,มิถุนายน,รถยนต์สามล้อส่วนบุคคล,BIZ NEX,NEX2.0,2
521,2567,มิถุนายน,รถยนต์สามล้อส่วนบุคคล,SUMOTA,,5
522,2567,มิถุนายน,รถยนต์รับจ้างบรรทุกคนโดยสารไม่เกิน 7 คน,AION,AION ES,82
523,2567,มิถุนายน,รถยนต์รับจ้างบรรทุกคนโดยสารไม่เกิน 7 คน,ISUZU,MU-X,1
524,2567,มิถุนายน,รถยนต์รับจ้างบรรทุกคนโดยสารไม่เกิน 7 คน,MG,EP,17
525,2567,มิถุนายน,รถยนต์รับจ้างบรรทุกคนโดยสารไม่เกิน 7 คน,TOYOTA,COROLLA,99
526,2567,มิถุนายน,รถยนต์รับจ้างบรรทุกคนโดยสารไม่เกิน 7 คน,TOYOTA,FORTUNER,1
527,2567,มิถุนายน,รถยนต์รับจ้างสามล้อ,BIZ NEX,NEX2.0,23
528,2567,มิถุนายน,รถยนต์บริการธุรกิจ,ISUZU,D-MAX,1
529,2567,มิถุนายน,รถยนต์บริการธุรกิจ,ISUZU,MU-X,2
530,2567,มิถุนายน,รถยนต์บริการธุรกิจ,TOYOTA,COROLLA,1
531,2567,มิถุนายน,รถยนต์บริการธุรกิจ,TOYOTA,HILUX REVO,1
532,2567,มิถุนายน,รถยนต์บริการทัศนาจร,BMW,520d M Sport,5
533,2567,มิถุนายน,รถยนต์บริการทัศนาจร,BMW,750e xDrive,3
534,2567,มิถุนายน,รถยนต์บริการทัศนาจร,DEEPAL,L07,3
535,2567,มิถุนายน,รถยนต์บริการทัศนาจร,ISUZU,MU-X,15
536,2567,มิถุนายน,รถยนต์บริการทัศนาจร,MITSUBISHI,PAJERO SPORT,1
537,2567,มิถุนายน,รถยนต์บริการทัศนาจร,TOYOTA,CAMRY,2
538,2567,มิถุนายน,รถยนต์บริการทัศนาจร,TOYOTA,COROLLA,1
539,2567,มิถุนายน,รถยนต์บริการทัศนาจร,TOYOTA,FORTUNER,5
540,2567,มิถุนายน,รถยนต์บริการทัศนาจร,TOYOTA,TR TRANSFORMER,7
541,2567,มิถุนายน,รถจักรยานยนต์,AIMA,A500,3
542,2567,มิถุนายน,รถจักรยานยนต์,AJ,C-LIKE,17
543,2567,มิถุนายน,รถจักรยานยนต์,AJ,C-LION,96
544,2567,มิถุนายน,รถจักรยานยนต์,AJ,MINE PLUS,1
545,2567,มิถุนายน,รถจักรยานยนต์,AJ,RAYMAN,4
546,2567,มิถุนายน,รถจักรยานยนต์,AJ,SABER TIGER,6
547,2567,มิถุนายน,รถจักรยานยนต์,AJ,Z3,1
548,2567,มิถุนายน,รถจักรยานยนต์,ALPHA VOLANTIS,HORIZON 150A,7
549,2567,มิถุนายน,รถจักรยานยนต์,ALPHA VOLANTIS,HORIZON 300A,5
550,2567,มิถุนายน,รถจักรยานยนต์,APRILIA,SR GT 200,7
551,2567,มิถุนายน,รถจักรยานยนต์,APRILIA,SR GT 200 SPORT,6
552,2567,มิถุนายน,รถจักรยานยนต์,ARIIC,GEMMA 125,20
553,2567,มิถุนายน,รถจักรยานยนต์,BAJAJ,Dominar D 400,12
554,2567,มิถุนายน,รถจักรยานยนต์,BAJAJ,Pulsar RS 200,2
555,2567,มิถุนายน,รถจักรยานยนต์,BAJAJ,PULSAR NS 160,5
556,2567,มิถุนายน,รถจักรยานยนต์,BAJAJ,PULSAR NS 200,4
557,2567,มิถุนายน,รถจักรยานยนต์,BENELLI,IMPERIALE 400,1
558,2567,มิถุนายน,รถจักรยานยนต์,BENELLI,TNT135,1
559,2567,มิถุนายน,รถจักรยานยนต์,BENELLI,TNT300S,1
560,2567,มิถุนายน,รถจักรยานยนต์,BMW,C 400 GT,17
561,2567,มิถุนายน,รถจักรยานยนต์,BMW,CE 02,2
562,2567,มิถุนายน,รถจักรยานยนต์,BMW,F 850 GS,3
563,2567,มิถุนายน,รถจักรยานยนต์,BMW,F 850 GS Adventure,1
564,2567,มิถุนายน,รถจักรยานยนต์,BMW,F 900 R,1
565,2567,มิถุนายน,รถจักรยานยนต์,BMW,F 900 XR,1
566,2567,มิถุนายน,รถจักรยานยนต์,BMW,G 310 GS,1
567,2567,มิถุนายน,รถจักรยานยนต์,BMW,G 310 R,1
568,2567,มิถุนายน,รถจักรยานยนต์,BMW,R 1250 GS,1
569,2567,มิถุนายน,รถจักรยานยนต์,BMW,R 1250 GS Adventure,9
570,2567,มิถุนายน,รถจักรยานยนต์,BMW,R 1250 RT,3
571,2567,มิถุนายน,รถจักรยานยนต์,BMW,R 1300 GS,14
572,2567,มิถุนายน,รถจักรยานยนต์,BMW,R 18 Roctane,1
573,2567,มิถุนายน,รถจักรยานยนต์,BMW,R nineT,2
574,2567,มิถุนายน,รถจักรยานยนต์,BMW,R nineT Urban G/S,1
575,2567,มิถุนายน,รถจักรยานยนต์,BMW,R18,4
576,2567,มิถุนายน,รถจักรยานยนต์,BMW,R18 Classic,1
577,2567,มิถุนายน,รถจักรยานยนต์,BMW,S 1000 RR,8
578,2567,มิถุนายน,รถจักรยานยนต์,CF,250NK,1
579,2567,มิถุนายน,รถจักรยานยนต์,CINECO,ES5,1
580,2567,มิถุนายน,รถจักรยานยนต์,CYCLONE,RT1,4
581,2567,มิถุนายน,รถจักรยานยนต์,DECO,CJDS60,66
582,2567,มิถุนายน,รถจักรยานยนต์,DECO,DOUBLEACE,6
583,2567,มิถุนายน,รถจักรยานยนต์,DECO,Ekon,2
584,2567,มิถุนายน,รถจักรยานยนต์,DECO,Hannah,198
585,2567,มิถุนายน,รถจักรยานยนต์,DECO,Luciano,94
586,2567,มิถุนายน,รถจักรยานยนต์,DECO,Sally,1
587,2567,มิถุนายน,รถจักรยานยนต์,DECO,Super Ace,55
588,2567,มิถุนายน,รถจักรยานยนต์,DECO,SUSU,15
589,2567,มิถุนายน,รถจักรยานยนต์,DECO,Sylla,1
590,2567,มิถุนายน,รถจักรยานยนต์,DECO,VIGOR,11
591,2567,มิถุนายน,รถจักรยานยนต์,DUCATI,Desert X,3
592,2567,มิถุนายน,รถจักรยานยนต์,DUCATI,Diavel V4,1
593,2567,มิถุนายน,รถจักรยานยนต์,DUCATI,HYPERMOTARD 950 RVE,2
594,2567,มิถุนายน,รถจักรยานยนต์,DUCATI,HYPERMOTARD 950 SP,1
595,2567,มิถุนายน,รถจักรยานยนต์,DUCATI,Monster SP,6
596,2567,มิถุนายน,รถจักรยานยนต์,DUCATI,MONSTER,6
597,2567,มิถุนายน,รถจักรยานยนต์,DUCATI,Multistrada V2 S,1
598,2567,มิถุนายน,รถจักรยานยนต์,DUCATI,PANIGALE V2,1
599,2567,มิถุนายน,รถจักรยานยนต์,DUCATI,SCRAMBLER FULLTHROTTLE 2G,4
600,2567,มิถุนายน,รถจักรยานยนต์,DUCATI,SCRAMBLER ICON 2G,6
601,2567,มิถุนายน,รถจักรยานยนต์,DUCATI,SCRAMBLER NIGHTSHIFT 2G,1
602,2567,มิถุนายน,รถจักรยานยนต์,DUCATI,STREETFIGHTER V4,1
603,2567,มิถุนายน,รถจักรยานยนต์,DUCATI,STREETFIGHTER V4 S,1
604,2567,มิถุนายน,รถจักรยานยนต์,EM,ENZO,79
605,2567,มิถุนายน,รถจักรยานยนต์,EM,LEGEND,296
606,2567,มิถุนายน,รถจักรยานยนต์,EM,OWEN,13
607,2567,มิถุนายน,รถจักรยานยนต์,EM,QAREZ,60
608,2567,มิถุนายน,รถจักรยานยนต์,EVO,ROBOS-V1,1
609,2567,มิถุนายน,รถจักรยานยนต์,FELQ,FW07 SPORT,1
610,2567,มิถุนายน,รถจักรยานยนต์,GPX,200VT0302CS,2
611,2567,มิถุนายน,รถจักรยานยนต์,GPX,CR5,1
612,2567,มิถุนายน,รถจักรยานยนต์,GPX,DEMON GR200R,1
613,2567,มิถุนายน,รถจักรยานยนต์,GPX,DEMON GR200RDACORSA2,34
614,2567,มิถุนายน,รถจักรยานยนต์,GPX,DEMON-150GN,1
615,2567,มิถุนายน,รถจักรยานยนต์,GPX,DEMON-X,2
616,2567,มิถุนายน,รถจักรยานยนต์,GPX,DRONE KEYLESS,209
617,2567,มิถุนายน,รถจักรยานยนต์,GPX,DRONE KEYLESS-S,187
618,2567,มิถุนายน,รถจักรยานยนต์,GPX,DRONE STANDARD,20
619,2567,มิถุนายน,รถจักรยานยนต์,GPX,LEGEND 150Fi,1
620,2567,มิถุนายน,รถจักรยานยนต์,GPX,LEGEND-GENTLEMAN,4
621,2567,มิถุนายน,รถจักรยานยนต์,GPX,LEGEND250 Brighton,1
622,2567,มิถุนายน,รถจักรยานยนต์,GPX,LEGEND250 TWIN III,37
623,2567,มิถุนายน,รถจักรยานยนต์,GPX,NEW DEMON GR200R,9
624,2567,มิถุนายน,รถจักรยานยนต์,GPX,POPZ,2
625,2567,มิถุนายน,รถจักรยานยนต์,GPX,POPZ 110,52
626,2567,มิถุนายน,รถจักรยานยนต์,GPX,ROCK Classic,95
627,2567,มิถุนายน,รถจักรยานยนต์,GPX,ROCK Elegance,1
628,2567,มิถุนายน,รถจักรยานยนต์,GPX,Tuscany150 Keyless,294
629,2567,มิถุนายน,รถจักรยานยนต์,GPX,Tuscany150 Keyset,22
630,2567,มิถุนายน,รถจักรยานยนต์,H SEM,CIAO,1
631,2567,มิถุนายน,รถจักรยานยนต์,H SEM,MOBILA G,1
632,2567,มิถุนายน,รถจักรยานยนต์,HAONAIQI,LION-Q1,11
633,2567,มิถุนายน,รถจักรยานยนต์,HAONAIQI,LION-Q1 SMART,33
634,2567,มิถุนายน,รถจักรยานยนต์,HAONAIQI,LION-Q2,50
635,2567,มิถุนายน,รถจักรยานยนต์,HARLEY DAVIDSON,FLFBS,6
636,2567,มิถุนายน,รถจักรยานยนต์,HARLEY DAVIDSON,FLFBSANV,1
637,2567,มิถุนายน,รถจักรยานยนต์,HARLEY DAVIDSON,FLHCS,3
638,2567,มิถุนายน,รถจักรยานยนต์,HARLEY DAVIDSON,FLHRXS,8
639,2567,มิถุนายน,รถจักรยานยนต์,HARLEY DAVIDSON,FLHTK,7
640,2567,มิถุนายน,รถจักรยานยนต์,HARLEY DAVIDSON,FLHXS,4
641,2567,มิถุนายน,รถจักรยานยนต์,HARLEY DAVIDSON,FLHXST,7
642,2567,มิถุนายน,รถจักรยานยนต์,HARLEY DAVIDSON,FLSB,3
643,2567,มิถุนายน,รถจักรยานยนต์,HARLEY DAVIDSON,FLTRXS,14
644,2567,มิถุนายน,รถจักรยานยนต์,HARLEY DAVIDSON,FLTRXSANV,1
645,2567,มิถุนายน,รถจักรยานยนต์,HARLEY DAVIDSON,FLTRXSE,3
646,2567,มิถุนายน,รถจักรยานยนต์,HARLEY DAVIDSON,FLTRXST,30
647,2567,มิถุนายน,รถจักรยานยนต์,HARLEY DAVIDSON,FXBBS,1
648,2567,มิถุนายน,รถจักรยานยนต์,HARLEY DAVIDSON,FXBR,2
649,2567,มิถุนายน,รถจักรยานยนต์,HARLEY DAVIDSON,FXBRS,1
650,2567,มิถุนายน,รถจักรยานยนต์,HARLEY DAVIDSON,FXFBS,4
651,2567,มิถุนายน,รถจักรยานยนต์,HARLEY DAVIDSON,FXLRS,4
652,2567,มิถุนายน,รถจักรยานยนต์,HARLEY DAVIDSON,FXLRST,24
653,2567,มิถุนายน,รถจักรยานยนต์,HARLEY DAVIDSON,FXST,5
654,2567,มิถุนายน,รถจักรยานยนต์,HARLEY DAVIDSON,RH1250S,14
655,2567,มิถุนายน,รถจักรยานยนต์,HARLEY DAVIDSON,RH975,6
656,2567,มิถุนายน,รถจักรยานยนต์,HARLEY DAVIDSON,RH975S,4
657,2567,มิถุนายน,รถจักรยานยนต์,HARLEY DAVIDSON,ROAD GLIDE CVO ST,2
658,2567,มิถุนายน,รถจักรยานยนต์,HONDA,ADV150,1
659,2567,มิถุนายน,รถจักรยานยนต์,HONDA,ADV160,1673
660,2567,มิถุนายน,รถจักรยานยนต์,HONDA,ADV350,562
661,2567,มิถุนายน,รถจักรยานยนต์,HONDA,C125,142
662,2567,มิถุนายน,รถจักรยานยนต์,HONDA,CB150R,46
663,2567,มิถุนายน,รถจักรยานยนต์,HONDA,CB300R,16
664,2567,มิถุนายน,รถจักรยานยนต์,HONDA,CB500 HORNET,6
665,2567,มิถุนายน,รถจักรยานยนต์,HONDA,CB500X,1
666,2567,มิถุนายน,รถจักรยานยนต์,HONDA,CB650R,13
667,2567,มิถุนายน,รถจักรยานยนต์,HONDA,CB750 HORNET,6
668,2567,มิถุนายน,รถจักรยานยนต์,HONDA,CBR150R,119
669,2567,มิถุนายน,รถจักรยานยนต์,HONDA,CBR250RA,1
670,2567,มิถุนายน,รถจักรยานยนต์,HONDA,CBR250RR,6
671,2567,มิถุนายน,รถจักรยานยนต์,HONDA,CBR300RA,2
672,2567,มิถุนายน,รถจักรยานยนต์,HONDA,CBR500R,44
673,2567,มิถุนายน,รถจักรยานยนต์,HONDA,CBR600RR,2
674,2567,มิถุนายน,รถจักรยานยนต์,HONDA,CBR650R,31
675,2567,มิถุนายน,รถจักรยานยนต์,HONDA,CL300,67
676,2567,มิถุนายน,รถจักรยานยนต์,HONDA,CL500,12
677,2567,มิถุนายน,รถจักรยานยนต์,HONDA,CLICK125,1200
678,2567,มิถุนายน,รถจักรยานยนต์,HONDA,CLICK125I,8
679,2567,มิถุนายน,รถจักรยานยนต์,HONDA,CLICK160,5515
680,2567,มิถุนายน,รถจักรยานยนต์,HONDA,CRF1100L AFRICA TWIN,18
681,2567,มิถุนายน,รถจักรยานยนต์,HONDA,CRF300L,486
682,2567,มิถุนายน,รถจักรยานยนต์,HONDA,CRF300RALLY,47
683,2567,มิถุนายน,รถจักรยานยนต์,HONDA,CRF450RL,8
684,2567,มิถุนายน,รถจักรยานยนต์,HONDA,CT125,327
685,2567,มิถุนายน,รถจักรยานยนต์,HONDA,DAX125,253
686,2567,มิถุนายน,รถจักรยานยนต์,HONDA,FORZA350,3184
687,2567,มิถุนายน,รถจักรยานยนต์,HONDA,GIORNO +,14268
688,2567,มิถุนายน,รถจักรยานยนต์,HONDA,GOLDWING TOUR,2
689,2567,มิถุนายน,รถจักรยานยนต์,HONDA,GROM,80
690,2567,มิถุนายน,รถจักรยานยนต์,HONDA,LEAD125,6143
691,2567,มิถุนายน,รถจักรยานยนต์,HONDA,MONKEY,196
692,2567,มิถุนายน,รถจักรยานยนต์,HONDA,MOOVE,1
693,2567,มิถุนายน,รถจักรยานยนต์,HONDA,MSX GROM,32
694,2567,มิถุนายน,รถจักรยานยนต์,HONDA,MSX125SF,5
695,2567,มิถุนายน,รถจักรยานยนต์,HONDA,NC750X,1
696,2567,มิถุนายน,รถจักรยานยนต์,HONDA,NT1100,3
697,2567,มิถุนายน,รถจักรยานยนต์,HONDA,NX500,131
698,2567,มิถุนายน,รถจักรยานยนต์,HONDA,PCX150,1
699,2567,มิถุนายน,รถจักรยานยนต์,HONDA,PCX160,12512
700,2567,มิถุนายน,รถจักรยานยนต์,HONDA,REBEL,45
701,2567,มิถุนายน,รถจักรยานยนต์,HONDA,REPSOL,1
702,2567,มิถุนายน,รถจักรยานยนต์,HONDA,SCOOPY,15039
703,2567,มิถุนายน,รถจักรยานยนต์,HONDA,SH150I,1
704,2567,มิถุนายน,รถจักรยานยนต์,HONDA,SUPER CUB,1455
705,2567,มิถุนายน,รถจักรยานยนต์,HONDA,WAVE100,1
706,2567,มิถุนายน,รถจักรยานยนต์,HONDA,WAVE110I,37429
707,2567,มิถุนายน,รถจักรยานยนต์,HONDA,WAVE125,1
708,2567,มิถุนายน,รถจักรยานยนต์,HONDA,WAVE125I,22545
709,2567,มิถุนายน,รถจักรยานยนต์,HONDA,X-ADV,41
710,2567,มิถุนายน,รถจักรยานยนต์,HONDA,XL750 TRANSALP,18
711,2567,มิถุนายน,รถจักรยานยนต์,HONDA,Z125MS 3TH,51
712,2567,มิถุนายน,รถจักรยานยนต์,HONDA,Z125MS TH,108
713,2567,มิถุนายน,รถจักรยานยนต์,HONDA,ZOOMER-X,19
714,2567,มิถุนายน,รถจักรยานยนต์,HONDA,,1
715,2567,มิถุนายน,รถจักรยานยนต์,HORWIN,EK 1 MAX,3
716,2567,มิถุนายน,รถจักรยานยนต์,HUSQVARNA,NORDEN 901,1
717,2567,มิถุนายน,รถจักรยานยนต์,HUSQVARNA,SVARTPILEN 200,2
718,2567,มิถุนายน,รถจักรยานยนต์,HUSQVARNA,SVARTPILEN 401,3
719,2567,มิถุนายน,รถจักรยานยนต์,HUSQVARNA,VITPILEN 401,4
720,2567,มิถุนายน,รถจักรยานยนต์,I-MOTOR,VAPOR,44
721,2567,มิถุนายน,รถจักรยานยนต์,INDIAN MOTORCYCLE,CHIEF BOBBER DARK HORSE,1
722,2567,มิถุนายน,รถจักรยานยนต์,KAVALLO,EASY WATT,2
723,2567,มิถุนายน,รถจักรยานยนต์,KAVALLO,VESPAL,11
724,2567,มิถุนายน,รถจักรยานยนต์,KAWASAKI,ELIMINATOR 400,3
725,2567,มิถุนายน,รถจักรยานยนต์,KAWASAKI,ELIMINATOR 400 SE,3
726,2567,มิถุนายน,รถจักรยานยนต์,KAWASAKI,KLR650,1
727,2567,มิถุนายน,รถจักรยานยนต์,KAWASAKI,KLR650 ABS,6
728,2567,มิถุนายน,รถจักรยานยนต์,KAWASAKI,KLR650 ABS ADVENTURE,1
729,2567,มิถุนายน,รถจักรยานยนต์,KAWASAKI,KLR650 ADVENTURE,3
730,2567,มิถุนายน,รถจักรยานยนต์,KAWASAKI,KLX230,10
731,2567,มิถุนายน,รถจักรยานยนต์,KAWASAKI,KLX230 S,4
732,2567,มิถุนายน,รถจักรยานยนต์,KAWASAKI,KLX230 SE,17
733,2567,มิถุนายน,รถจักรยานยนต์,KAWASAKI,KLX230SM SE,3
734,2567,มิถุนายน,รถจักรยานยนต์,KAWASAKI,NINJA 250,4
735,2567,มิถุนายน,รถจักรยานยนต์,KAWASAKI,NINJA ZX-25R ABS SE,1
736,2567,มิถุนายน,รถจักรยานยนต์,KAWASAKI,NINJA ZX-4R SE,3
737,2567,มิถุนายน,รถจักรยานยนต์,KAWASAKI,NINJA ZX-6R,5
738,2567,มิถุนายน,รถจักรยานยนต์,KAWASAKI,NINJA400,5
739,2567,มิถุนายน,รถจักรยานยนต์,KAWASAKI,NINJA400 HG,3
740,2567,มิถุนายน,รถจักรยานยนต์,KAWASAKI,NINJA400 SE,11
741,2567,มิถุนายน,รถจักรยานยนต์,KAWASAKI,NINJA650,2
742,2567,มิถุนายน,รถจักรยานยนต์,KAWASAKI,VERSYS 650,2
743,2567,มิถุนายน,รถจักรยานยนต์,KAWASAKI,VERSYS-X 300 ABS TOURING,2
744,2567,มิถุนายน,รถจักรยานยนต์,KAWASAKI,VICTORS,1
745,2567,มิถุนายน,รถจักรยานยนต์,KAWASAKI,VULCAN S STD,3
746,2567,มิถุนายน,รถจักรยานยนต์,KAWASAKI,W175,7
747,2567,มิถุนายน,รถจักรยานยนต์,KAWASAKI,W250,1
748,2567,มิถุนายน,รถจักรยานยนต์,KAWASAKI,W800,1
749,2567,มิถุนายน,รถจักรยานยนต์,KAWASAKI,W800 STREET,3
750,2567,มิถุนายน,รถจักรยานยนต์,KAWASAKI,Z125 PRO,1
751,2567,มิถุนายน,รถจักรยานยนต์,KAWASAKI,Z125 PRO KRT EDITION,1
752,2567,มิถุนายน,รถจักรยานยนต์,KAWASAKI,Z400 ABS,2
753,2567,มิถุนายน,รถจักรยานยนต์,KAWASAKI,Z650,5
754,2567,มิถุนายน,รถจักรยานยนต์,KAWASAKI,Z650RS,3
755,2567,มิถุนายน,รถจักรยานยนต์,KAWASAKI,Z900 ABS,1
756,2567,มิถุนายน,รถจักรยานยนต์,KAWASAKI,Z900 ABS SE,4
757,2567,มิถุนายน,รถจักรยานยนต์,KAWASAKI,Z900RS,1
758,2567,มิถุนายน,รถจักรยานยนต์,KAWASAKI,ZR900BJF,1
759,2567,มิถุนายน,รถจักรยานยนต์,KEEWAY,JL200GY-4C,1
760,2567,มิถุนายน,รถจักรยานยนต์,KEEWAY,SHINY 150,4
761,2567,มิถุนายน,รถจักรยานยนต์,KEEWAY,V302C,10
762,2567,มิถุนายน,รถจักรยานยนต์,KEEWAY,VERSIRIA 150,26
763,2567,มิถุนายน,รถจักรยานยนต์,KEEWAY,VICTORIA 200,1
764,2567,มิถุนายน,รถจักรยานยนต์,KTM,200 DUKE,7
765,2567,มิถุนายน,รถจักรยานยนต์,KTM,350 EXC-F SIX DAYS,4
766,2567,มิถุนายน,รถจักรยานยนต์,KTM,390 ADVENTURE,2
767,2567,มิถุนายน,รถจักรยานยนต์,KTM,390 DUKE,22
768,2567,มิถุนายน,รถจักรยานยนต์,KTM,790 ADVENTURE,7
769,2567,มิถุนายน,รถจักรยานยนต์,KTM,790 ADVENTURE R,4
770,2567,มิถุนายน,รถจักรยานยนต์,KTM,790 DUKE,2
771,2567,มิถุนายน,รถจักรยานยนต์,KTM,890 DUKE R,1
772,2567,มิถุนายน,รถจักรยานยนต์,KTM,RC390,21
773,2567,มิถุนายน,รถจักรยานยนต์,LAMBRETTA,G350,49
774,2567,มิถุนายน,รถจักรยานยนต์,LAMBRETTA,V200 GP,80
775,2567,มิถุนายน,รถจักรยานยนต์,LAMBRETTA,V200 Special,1
776,2567,มิถุนายน,รถจักรยานยนต์,LAMBRETTA,V200 Special Flex,137
777,2567,มิถุนายน,รถจักรยานยนต์,LAMBRETTA,X200,120
778,2567,มิถุนายน,รถจักรยานยนต์,LAMBRETTA,X300,431
779,2567,มิถุนายน,รถจักรยานยนต์,LIFAN,LF110-26H,1
780,2567,มิถุนายน,รถจักรยานยนต์,LIFAN,LF150-10B,1
781,2567,มิถุนายน,รถจักรยานยนต์,LIFAN,LF250-B,1
782,2567,มิถุนายน,รถจักรยานยนต์,LION,ALPHA EV,1
783,2567,มิถุนายน,รถจักรยานยนต์,LION,E1 EV,2
784,2567,มิถุนายน,รถจักรยานยนต์,LION,MERCURY EV,5
785,2567,มิถุนายน,รถจักรยานยนต์,LION,SKS Z2,527
786,2567,มิถุนายน,รถจักรยานยนต์,LUYUAN,MB5,50
787,2567,มิถุนายน,รถจักรยานยนต์,M BIKE,LC-125,2
788,2567,มิถุนายน,รถจักรยานยนต์,MALAGUTI,MADISON,38
789,2567,มิถุนายน,รถจักรยานยนต์,MODYAK,MY2,11
790,2567,มิถุนายน,รถจักรยานยนต์,MODYAK,MY4,4
791,2567,มิถุนายน,รถจักรยานยนต์,MOTO PARILLA,LEVRIERO150,3
792,2567,มิถุนายน,รถจักรยานยนต์,NKT,GO125,2
793,2567,มิถุนายน,รถจักรยานยนต์,NKT,GTR150,1
794,2567,มิถุนายน,รถจักรยานยนต์,NUVOLA X,NUVOLA X T2,1
795,2567,มิถุนายน,รถจักรยานยนต์,PEUGEOT,DJANGO,1
796,2567,มิถุนายน,รถจักรยานยนต์,PHOENIX ENGINEERING,GUNNER 100,2
797,2567,มิถุนายน,รถจักรยานยนต์,RAPID,SR09,6
798,2567,มิถุนายน,รถจักรยานยนต์,RAPID,SR108,21
799,2567,มิถุนายน,รถจักรยานยนต์,ROYAL ALLOY,Grand Prix,9
800,2567,มิถุนายน,รถจักรยานยนต์,ROYAL ALLOY,Grand Prix TV175,10
801,2567,มิถุนายน,รถจักรยานยนต์,ROYAL ALLOY,Tigara Grande,9
802,2567,มิถุนายน,รถจักรยานยนต์,ROYAL ENFIELD,BULLET 350,28
803,2567,มิถุนายน,รถจักรยานยนต์,ROYAL ENFIELD,CLASSIC 350,71
804,2567,มิถุนายน,รถจักรยานยนต์,ROYAL ENFIELD,CONTINENTAL GT 650,4
